zipcode,city,state,metro,county,size_rank_zhvi,2017-06,size_rank_zri
46072,Tipton,IN,,Tipton,8094,100800,9069
74132,Tulsa,OK,Tulsa,Tulsa,8095,153200,9070
92320,Calimesa,CA,Riverside,Riverside,8096,292400,9072
72730,Farmington,AR,Fayetteville,Washington,8097,171600,9073
44662,Navarre,OH,Canton,Stark,8098,118700,9076
65453,Cuba,MO,,Crawford,8099,118700,#N/A
85355,Glendale,AZ,Phoenix,Maricopa,8100,303200,9078
8823,Franklin Township,NJ,New York,Somerset,8101,223200,9080
47542,Huntingburg,IN,Jasper,Dubois,8102,133200,#N/A
62056,Litchfield,IL,,Montgomery,8103,64800,9084
12549,Town of Montgomery,NY,New York,Orange,8104,245300,9087
11769,Town of Islip,NY,New York,Suffolk,8105,415300,#N/A
1952,Town of Salisbury,MA,Boston,Essex,8106,349700,9089
61874,Savoy,IL,Champaign-Urbana,Champaign,8107,216300,9090
31064,Monticello,GA,Atlanta,Jasper,8108,96900,9092
39455,Lumberton,MS,Hattiesburg,Lamar,8109,97300,9093
2916,East Providence,RI,Providence,Providence,8110,242900,9094
64129,Kansas City,MO,Kansas City,Jackson,8111,65900,9095
80007,Arvada,CO,Denver,Jefferson,8112,599700,9096
83712,Boise,ID,Boise City,Ada,8113,347400,9098
18518,Old Forge,PA,Scranton,Lackawanna,8114,125300,#N/A
30025,Social Circle,GA,Atlanta,Walton,8115,162300,9099
62258,Mascoutah,IL,St. Louis,Saint Clair,8116,143800,9100
47448,Nashville,IN,Indianapolis,Brown,8117,163000,9101
29067,Kershaw,SC,Charlotte,Lancaster,8118,87700,9102
78202,San Antonio,TX,San Antonio,Bexar,8119,77900,9103
27301,Greensboro,NC,,Guilford,8120,145000,9105
45154,Mount Orab,OH,Cincinnati,Brown,8121,117600,#N/A
63088,Valley Park,MO,St. Louis,Saint Louis,8122,157900,9106
90077,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8123,2500700,9107
95018,Felton,CA,Santa Cruz,Santa Cruz,8124,582000,9108
96790,Kaunakakai,HI,Kahului,Maui,8125,877900,#N/A
20640,Indian Head,MD,Washington,Charles,8126,218000,9109
7417,Franklin Lakes,NJ,New York,Bergen,8127,1023600,9110
37190,Woodbury,TN,Nashville,Cannon,8128,138900,9111
75076,Pottsboro,TX,Sherman,Grayson,8129,158900,9114
46819,Fort Wayne,IN,Fort Wayne,Allen,8130,98900,9118
47885,West Terre Haute,IN,Terre Haute,Vigo,8131,74700,#N/A
1460,Littleton,MA,Boston,Middlesex,8132,458400,9119
8758,Ocean Township,NJ,New York,Ocean,8133,305000,9120
13224,Syracuse,NY,Syracuse,Onondaga,8134,147000,9121
29541,Florence,SC,Florence,Florence,8135,114600,9122
97537,Rogue River,OR,Medford,Jackson,8136,212900,9123
60012,Crystal Lake,IL,Chicago,McHenry,8137,296900,9124
30536,Ellijay,GA,,Gilmer,8138,211200,9125
70775,Saint Francisville,LA,Baton Rouge,West Feliciana,8139,246300,9126
20710,Bladensburg,MD,Washington,Prince Georges,8140,254300,9127
11954,Montauk,NY,New York,Suffolk,8141,951100,#N/A
95742,Rancho Cordova,CA,Sacramento,Sacramento,8142,429800,9128
2460,Newton,MA,Boston,Middlesex,8143,893600,9129
8722,Beachwood,NJ,New York,Ocean,8144,217800,9130
48062,Richmond,MI,Detroit,Macomb,8145,187800,9131
43076,Thornville,OH,Columbus,Fairfield,8146,139600,9132
63703,Cape Girardeau,MO,Cape Girardeau,Cape Girardeau,8147,70000,9133
30755,Tunnel Hill,GA,Dalton,Whitfield,8148,115300,9134
43935,Martins Ferry,OH,Wheeling,Belmont,8149,70200,#N/A
27542,Kenly,NC,Raleigh,Johnston,8150,148000,9135
34431,Dunnellon,FL,Ocala,Marion,8151,119300,9136
24531,Chatham,VA,Danville,Pittsylvania,8152,108000,#N/A
32046,Hilliard,FL,Jacksonville,Nassau,8153,172300,9137
97487,Veneta,OR,Eugene,Lane,8154,233500,9139
32409,Chipley,FL,,Washington,8155,193200,#N/A
42262,Oak Grove,KY,Clarksville,Christian,8156,92900,9140
44502,Youngstown,OH,Youngstown,Mahoning,8157,34000,9141
16866,Philipsburg,PA,State College,Centre,8158,104900,9142
21029,Clarksville,MD,Baltimore,Howard,8159,709800,9145
63664,Potosi,MO,,Washington,8160,104400,#N/A
18222,Butler Township,PA,Scranton,Luzerne,8161,161400,9147
35652,Rogersville,AL,Florence,Lauderdale,8162,134700,9148
80640,Commerce City,CO,Denver,Adams,8163,342500,9149
22172,Triangle,VA,Washington,Prince William,8164,304000,9150
92276,Thousand Palms,CA,Riverside,Riverside,8165,220900,9151
45121,Georgetown,OH,Cincinnati,Brown,8166,96200,#N/A
46506,Bremen,IN,Plymouth,Marshall,8167,132400,9153
48915,Lansing,MI,Lansing,Ingham,8168,73300,9156
2762,Plainville,MA,Boston,Norfolk,8169,360600,9157
35068,Fultondale,AL,Birmingham,Jefferson,8170,126900,9158
37877,Talbott,TN,Morristown,Hamblen,8171,128500,9159
49071,Texas Township,MI,Kalamazoo,Kalamazoo,8172,176800,9160
43449,Oak Harbor,OH,Port Clinton,Ottawa,8173,117000,9161
61282,Silvis,IL,Davenport,Rock Island,8174,94800,9162
21793,Walkersville,MD,Washington,Frederick,8175,272600,9163
37871,Strawberry Plains,TN,Morristown,Jefferson,8176,124300,9164
59725,Dillon,MT,,Beaverhead,8177,138100,#N/A
99320,Benton City,WA,Kennewick,Benton,8178,195200,9165
61065,Poplar Grove,IL,Rockford,Boone,8179,142900,9167
33850,Lake Alfred,FL,Lakeland,Polk,8180,137800,9169
85012,Phoenix,AZ,Phoenix,Maricopa,8181,441700,9170
99021,Mead,WA,Spokane,Spokane,8182,270100,9171
32064,Live Oak,FL,,Suwannee,8183,83900,9172
7607,Maywood,NJ,New York,Bergen,8184,369600,9173
94925,Corte Madera,CA,San Francisco,Marin,8185,1267400,9174
8322,Franklin Township,NJ,Philadelphia,Gloucester,8186,201500,9175
55439,Edina,MN,Minneapolis-St Paul,Hennepin,8187,493700,9176
29040,Dalzell,SC,Sumter,Sumter,8188,103700,9178
40977,Pineville,KY,Middlesborough,Bell,8189,89400,#N/A
8022,Mansfield,NJ,Philadelphia,Burlington,8190,274400,9179
60119,Elburn,IL,Chicago,Kane,8191,281400,9182
10069,New York,NY,New York,New York,8192,1991500,9183
45327,Germantown,OH,Dayton,Montgomery,8193,140900,9184
13078,De Witt,NY,Syracuse,Onondaga,8194,216800,9186
35127,Pleasant Grove,AL,Birmingham,Jefferson,8195,135700,9187
10709,Eastchester,NY,New York,Westchester,8196,653700,9189
21629,Denton,MD,,Caroline,8197,191500,9192
45157,New Richmond,OH,Cincinnati,Clermont,8198,167300,9194
3824,Town of Durham,NH,Boston,Strafford,8199,349000,9195
23024,Bumpass,VA,,Louisa,8200,233000,9196
95642,Jackson,CA,,Amador,8201,301200,9197
7716,Atlantic Highlands,NJ,New York,Monmouth,8202,405700,9198
25312,Charleston,WV,Charleston,Kanawha,8203,89200,#N/A
17551,Millersville,PA,Lancaster,Lancaster,8204,187200,9200
90716,Hawaiian Gardens,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8205,372400,9201
2675,Yarmouth,MA,Cape Cod,Barnstable,8206,362400,9203
44307,Akron,OH,Akron,Summit,8207,51200,9204
43906,Bellaire,OH,Wheeling,Belmont,8208,75000,#N/A
74857,Oklahoma City,OK,Oklahoma City,Oklahoma,8209,135100,9206
8071,Pitman,NJ,Philadelphia,Gloucester,8210,174600,9207
86040,Page,AZ,Flagstaff,Coconino,8211,221400,9209
8086,West Deptford Township,NJ,Philadelphia,Gloucester,8212,190300,9210
10536,Town of Bedford,NY,New York,Westchester,8213,616100,9211
13036,Central Square,NY,Syracuse,Oswego,8214,123200,9212
13152,Town of Skaneateles,NY,Syracuse,Onondaga,8215,282300,9213
7034,Parsippany-Troy Hills Township,NJ,New York,Morris,8216,289800,9214
49078,Otsego,MI,Holland,Allegan,8217,129400,#N/A
13904,Binghamton,NY,Binghamton,Broome,8218,76600,9215
33070,Tavernier,FL,Key West,Monroe,8219,516300,9217
48429,Durand,MI,Owosso,Shiawassee,8220,97200,9218
8502,Montgomery Township,NJ,New York,Somerset,8221,592900,9219
64834,Carl Junction,MO,Joplin,Jasper,8222,110200,9220
7063,Plainfield,NJ,New York,Union,8223,209400,9225
72916,Fort Smith,AR,Fort Smith,Sebastian,8224,177200,9226
30622,Bogart,GA,Athens,Clarke,8225,239000,9227
95640,Ione,CA,,Amador,8226,296100,9228
31788,Moultrie,GA,Moultrie,Colquitt,8227,124000,#N/A
71251,Jonesboro,LA,,Jackson,8228,104000,9229
37347,Jasper,TN,Chattanooga,Marion,8229,112700,9230
44303,Akron,OH,Akron,Summit,8230,152100,9231
75442,Farmersville,TX,Dallas-Fort Worth,Collin,8231,182100,9232
18708,Shavertown,PA,Scranton,Luzerne,8232,160400,9233
1069,Town of Palmer,MA,Springfield,Hampden,8233,174800,9235
63012,Barnhart,MO,St. Louis,Jefferson,8234,146900,9236
78643,Llano,TX,,Llano,8235,179400,9237
95386,Waterford,CA,Modesto,Stanislaus,8236,241200,9238
17363,Hopewell Township,PA,York,York,8237,222500,9239
2341,Town of Hanson,MA,Boston,Plymouth,8238,354200,9240
80125,Roxborough Park,CO,Denver,Douglas,8239,460200,9242
21219,Edgemere,MD,Baltimore,Baltimore,8240,244000,9243
86351,Sedona,AZ,Prescott,Yavapai,8241,417900,9244
55011,East Bethel,MN,Minneapolis-St Paul,Anoka,8242,271600,9245
98826,Leavenworth,WA,Wenatchee,Chelan,8243,331100,#N/A
28761,Nebo,NC,Marion,McDowell,8244,150600,#N/A
60081,Spring Grove,IL,Chicago,McHenry,8245,255600,9247
90248,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8246,536900,9248
16226,Ford City,PA,Pittsburgh,Armstrong,8247,95200,#N/A
30740,Rocky Face,GA,Dalton,Whitfield,8248,143800,9252
97370,Philomath,OR,Corvallis,Benton,8249,300400,9253
71019,Coushatta,LA,,Red River,8250,98600,#N/A
19081,Swarthmore,PA,Philadelphia,Delaware,8251,267400,9255
77612,Buna,TX,,Jasper,8252,100200,#N/A
83805,Bonners Ferry,ID,,Boundary,8253,213600,#N/A
35207,Birmingham,AL,Birmingham,Jefferson,8254,47400,9256
70345,Cut Off,LA,Houma,Lafourche,8255,121200,9257
12803,Moreau,NY,Albany,Saratoga,8256,165200,9258
45176,Williamsburg,OH,Cincinnati,Clermont,8257,136300,9260
15024,Indiana Township,PA,Pittsburgh,Allegheny,8258,134000,9261
44216,New Franklin,OH,Akron,Summit,8259,150800,9262
71101,Shreveport,LA,Shreveport,Caddo,8260,62600,9266
29172,Pineridge,SC,Columbia,Lexington,8261,113300,9269
71040,Homer,LA,,Claiborne,8262,91700,#N/A
37701,Alcoa,TN,Knoxville,Blount,8263,121500,9270
1432,Town of Ayer,MA,Boston,Middlesex,8264,288300,9272
6906,Stamford,CT,Stamford,Fairfield,8265,403800,9273
12159,Slingerlands,NY,Albany,Albany,8266,336000,9274
30230,Hogansville,GA,LaGrange,Troup,8267,79000,9275
17540,Leacock-Leola-Bareville,PA,Lancaster,Lancaster,8268,209600,9276
37738,Gatlinburg,TN,Sevierville,Sevier,8269,178400,#N/A
37385,Tellico Plains,TN,,Monroe,8270,125700,9280
11777,Port Jefferson,NY,New York,Suffolk,8271,428200,#N/A
15062,Monessen,PA,Pittsburgh,Westmoreland,8272,59800,9281
11596,Williston Park,NY,New York,Nassau,8273,617000,9282
30566,Oakwood,GA,Gainesville,Hall,8274,139600,9283
1151,Springfield,MA,Springfield,Hampden,8275,131800,9284
79103,Amarillo,TX,Amarillo,Potter,8276,89100,9285
32110,Bunnell,FL,Daytona Beach,Flagler,8277,134000,9286
94930,Fairfax,CA,San Francisco,Marin,8278,887400,9287
29330,Cowpens,SC,Spartanburg,Spartanburg,8279,88400,9289
37641,Chuckey,TN,Greeneville,Greene,8280,94000,#N/A
99026,Nine Mile Falls,WA,Spokane,Stevens,8281,265600,9290
55810,Proctor,MN,Duluth,Saint Louis,8282,160400,9291
72173,Vilonia,AR,Little Rock,Faulkner,8283,139400,9293
47882,Sullivan,IN,Terre Haute,Sullivan,8284,72400,#N/A
49240,Grass Lake Township,MI,Jackson,Jackson,8285,200800,#N/A
54001,Amery,WI,,Polk,8286,164000,9298
34434,Dunnellon,FL,Ocala,Marion,8287,129300,9300
49306,Belmont,MI,Grand Rapids,Kent,8288,245500,9301
3825,Barrington,NH,Boston,Strafford,8289,276300,9302
10604,White Plains,NY,New York,Westchester,8290,632000,9303
2191,Weymouth,MA,Boston,Norfolk,8291,349300,9305
2660,Dennis,MA,Cape Cod,Barnstable,8292,324600,9307
21713,Boonsboro,MD,Hagerstown,Washington,8293,225400,9308
78061,Pearsall,TX,,Frio,8294,98700,9309
70359,Gray,LA,Houma,Terrebonne,8295,151300,#N/A
80421,Bailey,CO,Denver,Park,8296,320800,9311
28785,Waynesville,NC,Asheville,Haywood,8297,181100,9312
15683,Scottdale,PA,Pittsburgh,Westmoreland,8298,108400,9313
60442,Manhattan,IL,Chicago,Will,8299,206200,9316
65622,Buffalo,MO,Springfield,Dallas,8300,98400,9317
46327,Hammond,IN,Chicago,Lake,8301,68600,9318
1862,Billerica,MA,Boston,Middlesex,8302,411500,9319
16415,Fairview,PA,Erie,Erie,8303,197500,9320
48359,Orion,MI,Detroit,Oakland,8304,215400,9321
55424,Edina,MN,Minneapolis-St Paul,Hennepin,8305,707400,9322
98569,Ocean Shores,WA,Aberdeen,Grays Harbor,8306,171800,#N/A
98580,Roy,WA,Seattle,Pierce,8307,348300,9324
25303,South Charleston,WV,Charleston,Kanawha,8308,111600,9325
15042,New Sewickley Township,PA,Pittsburgh,Beaver,8309,170500,9327
7512,Totowa,NJ,New York,Passaic,8310,354300,9329
46507,Bristol,IN,Elkhart,Elkhart,8311,160200,9330
15931,Cambria Township,PA,Johnstown,Cambria,8312,133800,#N/A
98606,Brush Prairie,WA,Portland,Clark,8313,504200,#N/A
23230,Henrico,VA,Richmond,Henrico,8314,192700,9332
39823,Blakely,GA,,Early,8315,82200,#N/A
61342,Mendota,IL,Ottawa,La Salle,8316,100500,#N/A
33449,Wellington,FL,Miami-Fort Lauderdale,Palm Beach,8317,444800,9333
48657,Sanford,MI,Midland,Midland,8318,121700,9334
60083,Wadsworth,IL,Chicago,Lake,8319,231500,9335
18088,Lehigh Township,PA,Allentown,Northampton,8320,200300,9336
73134,Oklahoma City,OK,Oklahoma City,Oklahoma,8321,91600,9338
7849,Jefferson Township,NJ,New York,Morris,8322,284600,9339
81211,Buena Vista,CO,,Chaffee,8323,344300,#N/A
21032,Crownsville,MD,Baltimore,Anne Arundel,8324,405900,9341
8833,Clinton Township,NJ,New York,Hunterdon,8325,424800,9343
7876,Succasunna,NJ,New York,Morris,8326,352700,9345
31052,Lizella,GA,Macon,Bibb,8327,138800,9346
22932,Crozet,VA,Charlottesville,Albemarle,8328,330900,9348
74851,McLoud,OK,Shawnee,Pottawatomie,8329,118600,9350
1607,Worcester,MA,Worcester,Worcester,8330,179600,9351
15332,Gastonville,PA,Pittsburgh,Washington,8331,152300,9353
66111,Kansas City,KS,Kansas City,Wyandotte,8332,122000,9355
38851,Houston,MS,,Chickasaw,8333,71500,#N/A
48229,Ecorse,MI,Detroit,Wayne,8334,38000,9356
94515,Calistoga,CA,Napa,Napa,8335,656300,9357
37686,Piney Flats,TN,Kingsport,Sullivan,8336,184400,#N/A
81657,Vail,CO,Edwards,Eagle,8337,978100,9359
3276,Tilton,NH,Laconia,Belknap,8338,175000,9362
28204,Charlotte,NC,Charlotte,Mecklenburg,8339,297900,9363
73078,Piedmont,OK,Oklahoma City,Canadian,8340,197600,9364
93250,Mc Farland,CA,Bakersfield,Kern,8341,157300,9366
19079,Sharon Hill,PA,Philadelphia,Delaware,8342,101000,9367
98922,Cle Elum,WA,Ellensburg,Kittitas,8343,282600,9368
98239,Coupeville,WA,Oak Harbor,Island,8344,345900,9370
7981,Hanover,NJ,New York,Morris,8345,467600,9371
10510,Briarcliff Manor,NY,New York,Westchester,8346,705700,9372
95713,Colfax,CA,Sacramento,Placer,8347,367200,9373
97009,Boring,OR,Portland,Clackamas,8348,415000,9374
98563,Montesano,WA,Aberdeen,Grays Harbor,8349,180300,9375
10989,Clarkstown,NY,New York,Rockland,8350,373100,9376
7642,Hillsdale,NJ,New York,Bergen,8351,525000,9377
29927,Hardeeville,SC,Hilton Head Island,Jasper,8352,146600,9378
7075,Wood Ridge,NJ,New York,Bergen,8353,341000,9381
70420,Abita Springs,LA,New Orleans,Saint Tammany,8354,197500,9382
47394,Winchester,IN,,Randolph,8355,60000,9383
10553,Mount Vernon,NY,New York,Westchester,8356,344700,9385
17020,Penn Township,PA,Harrisburg,Perry,8357,154400,9386
70392,Patterson,LA,Morgan City,Saint Mary,8358,129500,9387
15204,Pittsburgh,PA,Pittsburgh,Allegheny,8359,71800,9388
72753,Prairie Grove,AR,Fayetteville,Washington,8360,149400,9389
15145,Turtle Creek,PA,Pittsburgh,Allegheny,8361,59400,9392
98816,Chelan,WA,Wenatchee,Chelan,8362,282000,#N/A
6883,Weston,CT,Stamford,Fairfield,8363,785700,9394
18210,Penn Forest Township,PA,Allentown,Carbon,8364,123800,9395
45123,Greenfield,OH,,Highland,8365,79100,#N/A
14482,Town of Le Roy,NY,Batavia,Genesee,8366,112000,9396
6071,Somers,CT,Hartford,Tolland,8367,267600,9397
30662,Royston,GA,,Franklin,8368,107800,9399
48164,Huron Township,MI,Detroit,Wayne,8369,179000,9400
93924,Carmel Valley,CA,Salinas,Monterey,8370,1008300,9401
6712,Prospect,CT,New Haven,New Haven,8371,270900,9402
33473,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,8372,550800,9403
53168,Paddock Lake,WI,Chicago,Kenosha,8373,163700,9404
6498,Westbrook,CT,Hartford,Middlesex,8374,324000,9406
77331,Coldspring,TX,,San Jacinto,8375,164900,9408
90094,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8376,950800,9409
1504,Blackstone,MA,Worcester,Worcester,8377,269400,9410
19560,Muhlenberg Township,PA,Reading,Berks,8378,134100,9413
46231,Indianapolis,IN,Indianapolis,Marion,8379,125800,9414
66610,Topeka,KS,Topeka,Shawnee,8380,216900,9415
84029,Grantsville,UT,Salt Lake City,Tooele,8381,239400,9417
12204,Menands,NY,Albany,Albany,8382,175200,9418
38105,Memphis,TN,Memphis,Shelby,8383,57600,9419
89447,Yerington,NV,Fernley,Lyon,8384,162200,9421
60425,Glenwood,IL,Chicago,Cook,8385,122600,9422
27822,Elm City,NC,Wilson,Wilson,8386,121000,#N/A
10706,Hastings on Hudson,NY,New York,Westchester,8387,724400,9424
7463,Waldwick,NJ,New York,Bergen,8388,430000,9426
97759,Sisters,OR,Bend,Deschutes,8389,428200,9428
18058,Polk Township,PA,East Stroudsburg,Monroe,8390,148500,9429
29322,Campobello,SC,Spartanburg,Spartanburg,8391,168800,9430
10927,Haverstraw,NY,New York,Rockland,8392,243700,9432
37825,New Tazewell,TN,,Claiborne,8393,108500,#N/A
91708,Chino,CA,Riverside,San Bernardino,8394,471300,9435
35907,Southside,AL,Gadsden,Etowah,8395,133800,9436
38574,Monterey,TN,Cookeville,Putnam,8396,119100,9437
2539,Edgartown,MA,Vineyard Haven,Dukes,8397,786200,#N/A
66083,Spring Hill,KS,Kansas City,Johnson,8398,198800,9438
62062,Maryville,IL,St. Louis,Madison,8399,194400,9439
64105,Kansas City,MO,Kansas City,Jackson,8400,118600,9440
50220,Perry,IA,Des Moines,Dallas,8401,99500,#N/A
85054,Phoenix,AZ,Phoenix,Maricopa,8402,385000,9441
85603,Bisbee,AZ,Sierra Vista,Cochise,8403,109000,9442
8098,Pilesgrove,NJ,Philadelphia,Salem,8404,211100,9443
19565,Wernersville,PA,Reading,Berks,8405,183100,9444
80235,Denver,CO,Denver,Denver,8406,330500,9445
22942,Gordonsville,VA,,Orange,8407,188400,9446
93701,Fresno,CA,Fresno,Fresno,8408,126400,9447
48519,Burton,MI,Flint,Genesee,8409,89500,9448
94939,Larkspur,CA,San Francisco,Marin,8410,1612400,9449
7722,Colts Neck,NJ,New York,Monmouth,8411,728000,9450
53536,Evansville,WI,Janesville,Rock,8412,187800,#N/A
55812,Duluth,MN,Duluth,Saint Louis,8413,192500,9453
33567,Plant City,FL,Tampa,Hillsborough,8414,197900,9454
8530,Lambertville,NJ,New York,Hunterdon,8415,366600,9455
15223,Shaler Township,PA,Pittsburgh,Allegheny,8416,114300,9457
61341,Marseilles,IL,Ottawa,La Salle,8417,122800,9458
98329,Gig Harbor,WA,Seattle,Pierce,8418,328600,9459
79510,Clyde,TX,Abilene,Callahan,8419,126000,9460
38011,Brighton,TN,Memphis,Tipton,8420,135800,9461
6896,Redding,CT,Stamford,Fairfield,8421,528600,9462
22712,Bealeton,VA,Washington,Fauquier,8422,279600,9464
30742,Fort Oglethorpe,GA,Chattanooga,Catoosa,8423,112900,9465
1772,Southborough,MA,Worcester,Worcester,8424,610900,9466
6525,Woodbridge,CT,New Haven,New Haven,8425,405000,9467
99567,Anchorage,AK,Anchorage,Anchorage,8426,341500,9469
3253,Town of Meredith,NH,Laconia,Belknap,8427,304600,9470
14445,East Rochester,NY,Rochester,Monroe,8428,110800,9471
30666,Statham,GA,Atlanta,Barrow,8429,151800,9472
68118,Omaha,NE,Omaha,Douglas,8430,267400,9473
55041,Lake City,MN,Rochester,Wabasha,8431,190000,#N/A
95033,Lexington Hills,CA,San Jose,Santa Clara,8432,992300,#N/A
49031,Cassopolis,MI,South Bend,Cass,8433,118700,9476
95953,Live Oak,CA,Yuba City,Sutter,8434,220200,9477
6855,Norwalk,CT,Stamford,Fairfield,8435,399600,9478
65781,Willard,MO,Springfield,Greene,8436,127500,9479
96738,Waikoloa,HI,Hilo,Hawaii,8437,453300,#N/A
53181,Twin Lakes,WI,Chicago,Kenosha,8438,205600,9482
27051,Walkertown,NC,Winston-Salem,Forsyth,8439,124900,9483
14428,Riga,NY,Rochester,Monroe,8440,155400,9485
11971,Southold,NY,New York,Suffolk,8441,583200,#N/A
48226,Detroit,MI,Detroit,Wayne,8442,66600,9487
64078,Peculiar,MO,Kansas City,Cass,8443,187300,#N/A
92624,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange,8444,869900,9489
46962,North Manchester,IN,Wabash,Wabash,8445,98000,#N/A
95694,Winters,CA,Sacramento,Yolo,8446,381000,9491
10992,Washingtonville,NY,New York,Orange,8447,262500,9492
33953,Port Charlotte,FL,Punta Gorda,Charlotte,8448,251600,#N/A
3865,Plaistow,NH,Boston,Rockingham,8449,274400,9493
2056,Norfolk,MA,Boston,Norfolk,8450,515400,9495
31901,Columbus,GA,Columbus,Muscogee,8451,69100,9496
54162,Pulaski,WI,Green Bay,Brown,8452,184800,9497
66618,Topeka,KS,Topeka,Shawnee,8453,154000,9498
7825,Blairstown,NJ,Allentown,Warren,8454,282600,9499
16059,Middlesex Township,PA,Pittsburgh,Butler,8455,249300,#N/A
30187,Winston,GA,Atlanta,Douglas,8456,170600,9500
36551,Loxley,AL,Daphne,Baldwin,8457,156400,9502
70466,Tickfaw,LA,Hammond,Tangipahoa,8458,142400,9503
32833,Wedgefield,FL,Orlando,Orange,8459,277400,9504
16417,Girard Township,PA,Erie,Erie,8460,126400,9505
55731,Ely,MN,Duluth,Saint Louis,8461,150900,9506
92371,Phelan,CA,Riverside,San Bernardino,8462,267500,9507
18073,Upper Hanover Township,PA,Philadelphia,Montgomery,8463,249800,9508
14892,Waverly,NY,Binghamton,Tioga,8464,95300,9510
6013,Burlington,CT,Hartford,Hartford,8465,310100,9515
54720,Altoona,WI,Eau Claire,Eau Claire,8466,164300,9516
3773,Town of Newport,NH,Claremont,Sullivan,8467,138200,9517
75147,Mabank,TX,Dallas-Fort Worth,Kaufman,8468,138600,9519
2857,Scituate,RI,Providence,Providence,8469,289200,9521
30290,Tyrone,GA,Atlanta,Fayette,8470,283600,9522
